ID: tm4726 | Título: 'Fast and Furious' | Ano de lançamento: 2001 | Gêneros: 'action,comedy' | Avaliação IMDB: 9.8
ID: ts86365 | Título: 'Rilakkuma and Kaoru' | Ano de lançamento: 2019 | Gêneros: '['animation', 'comedy', 'drama', 'family']' | Avaliação IMDB: 8.199999809265137
ID: ts86413 | Título: 'AJ and the Queen' | Ano de lançamento: 2020 | Gêneros: '['comedy', 'drama']' | Avaliação IMDB: 7.400000095367432
ID: ts86497 | Título: 'Russian Doll' | Ano de lançamento: 2019 | Gêneros: '['comedy', 'drama']' | Avaliação IMDB: 7.800000190734863
ID: ts86682 | Título: '7 Days Out' | Ano de lançamento: 2018 | Gêneros: '['documentation']' | Avaliação IMDB: 6.699999809265137
ID: ts86726 | Título: 'Tidying Up with Marie Kondo' | Ano de lançamento: 2019 | Gêneros: '['reality']' | Avaliação IMDB: 6.599999904632568
ID: ts86814 | Título: 'Murder Mountain' | Ano de lançamento: 2018 | Gêneros: '['crime', 'documentation']' | Avaliação IMDB: 6.800000190734863
ID: ts86831 | Título: 'The Good Cop' | Ano de lançamento: 2015 | Gêneros: '['comedy', 'drama']' | Avaliação IMDB: 7.599999904632568
ID: ts86908 | Título: 'L.A.'s Finest' | Ano de lançamento: 2019 | Gêneros: '['crime', 'drama', 'action', 'comedy', 'thriller']' | Avaliação IMDB: 6.099999904632568
ID: ts86912 | Título: 'Surviving R. Kelly' | Ano de lançamento: 2019 | Gêneros: '['documentation', 'crime', 'music']' | Avaliação IMDB: 7.5
ID: ts86927 | Título: 'Touch Your Heart' | Ano de lançamento: 2019 | Gêneros: '['drama', 'comedy', 'romance']' | Avaliação IMDB: 7.599999904632568
ID: ts86928 | Título: 'The Crowned Clown' | Ano de lançamento: 2019 | Gêneros: '['drama', 'action', 'history', 'romance']' | Avaliação IMDB: 8.0
ID: ts86940 | Título: 'COMEDIANS of the world' | Ano de lançamento: 2019 | Gêneros: '['comedy']' | Avaliação IMDB: 6.5
ID: ts86945 | Título: 'Abby Hatcher' | Ano de lançamento: 2018 | Gêneros: '['animation', 'family', 'fantasy', 'comedy']' | Avaliação IMDB: 5.400000095367432
ID: ts86946 | Título: 'Osmosis' | Ano de lançamento: 2019 | Gêneros: '['drama', 'scifi', 'romance']' | Avaliação IMDB: 5.699999809265137
ID: ts86949 | Título: 'The A List' | Ano de lançamento: 2018 | Gêneros: '['drama', 'thriller', 'family', 'crime']' | Avaliação IMDB: 5.300000190734863
ID: ts86978 | Título: 'Power Rangers Beast Morphers' | Ano de lançamento: 2019 | Gêneros: '['action', 'animation', 'scifi', 'thriller', 'comedy', 'drama', 'fantasy']' | Avaliação IMDB: 6.5
ID: ts86994 | Título: 'Serial Killer with Piers Morgan' | Ano de lançamento: 2017 | Gêneros: '['documentation', 'crime']' | Avaliação IMDB: 3.9000000953674316
ID: ts87008 | Título: 'Turn Up Charlie' | Ano de lançamento: 2019 | Gêneros: '['comedy', 'drama', 'music']' | Avaliação IMDB: 7.0
ID: ts87043 | Título: 'Transformers: Rescue Bots Academy' | Ano de lançamento: 2018 | Gêneros: '['animation', 'comedy', 'family', 'scifi', 'action']' | Avaliação IMDB: 6.199999809265137
ID: ts87194 | Título: 'Instant Hotel' | Ano de lançamento: 2018 | Gêneros: '['reality']' | Avaliação IMDB: 7.300000190734863
ID: ts87224 | Título: 'Always a Witch' | Ano de lançamento: 2019 | Gêneros: '['scifi', 'drama', 'fantasy']' | Avaliação IMDB: 6.199999809265137
ID: ts87242 | Título: 'Shadow and Bone' | Ano de lançamento: 2021 | Gêneros: '['scifi', 'drama', 'fantasy', 'action']' | Avaliação IMDB: 7.599999904632568
ID: ts87248 | Título: 'In the Dark' | Ano de lançamento: 2019 | Gêneros: '['drama', 'comedy', 'action', 'crime', 'horror']' | Avaliação IMDB: 7.5
ID: ts87320 | Título: 'Can You Hear Me?' | Ano de lançamento: 2019 | Gêneros: '['comedy', 'drama']' | Avaliação IMDB: 7.599999904632568
ID: ts87364 | Título: 'Conversations with a Killer: The Ted Bundy Tapes' | Ano de lançamento: 2019 | Gêneros: '['documentation', 'crime', 'history']' | Avaliação IMDB: 7.800000190734863
ID: ts87369 | Título: 'Rust Valley Restorers' | Ano de lançamento: 2018 | Gêneros: '['documentation']' | Avaliação IMDB: 7.699999809265137
ID: ts87453 | Título: 'Space Force' | Ano de lançamento: 2020 | Gêneros: '['comedy']' | Avaliação IMDB: 6.699999809265137
ID: ts87466 | Título: 'Demon Slayer: Kimetsu no Yaiba' | Ano de lançamento: 2019 | Gêneros: '['scifi', 'action', 'animation', 'horror', 'fantasy', 'thriller']' | Avaliação IMDB: 8.699999809265137
ID: ts87471 | Título: 'Darwin's Game' | Ano de lançamento: 2020 | Gêneros: '['action', 'scifi', 'animation', 'thriller', 'drama']' | Avaliação IMDB: 7.199999809265137
ID: ts87473 | Título: '7SEEDS' | Ano de lançamento: 2019 | Gêneros: '['scifi', 'drama', 'animation', 'romance', 'action', 'horror']' | Avaliação IMDB: 6.300000190734863
ID: ts87488 | Título: 'Malibu Rescue: The Series' | Ano de lançamento: 2019 | Gêneros: '['comedy', 'family', 'action']' | Avaliação IMDB: 5.400000095367432
ID: ts87489 | Título: 'Trigger Warning with Killer Mike' | Ano de lançamento: 2019 | Gêneros: '['documentation', 'comedy']' | Avaliação IMDB: 6.900000095367432
ID: ts87591 | Título: 'Justice: Qalb Al Adala' | Ano de lançamento: 2017 | Gêneros: '['drama', 'crime']' | Avaliação IMDB: 5.400000095367432
ID: ts87599 | Título: 'Somewhere Only We Know' | Ano de lançamento: 2019 | Gêneros: '['drama', 'romance']' | Avaliação IMDB: 7.199999809265137
ID: ts87680 | Título: 'Playing with Fire' | Ano de lançamento: 2019 | Gêneros: '['drama']' | Avaliação IMDB: 5.900000095367432
ID: ts87698 | Título: 'Examination of Conscience' | Ano de lançamento: 2019 | Gêneros: '['documentation', 'crime', 'history']' | Avaliação IMDB: 7.800000190734863
ID: ts87953 | Título: 'Locke & Key' | Ano de lançamento: 2020 | Gêneros: '['drama', 'thriller', 'scifi', 'horror', 'fantasy']' | Avaliação IMDB: 7.400000095367432
ID: ts87986 | Título: 'Dolly Parton's Heartstrings' | Ano de lançamento: 2019 | Gêneros: '['drama', 'music', 'comedy']' | Avaliação IMDB: 7.599999904632568
ID: ts88133 | Título: 'Well-Intended Love' | Ano de lançamento: 2019 | Gêneros: '['drama', 'romance']' | Avaliação IMDB: 7.199999809265137
ID: ts88146 | Título: 'Larry Charles' Dangerous World of Comedy' | Ano de lançamento: 2019 | Gêneros: '['documentation', 'comedy']' | Avaliação IMDB: 7.300000190734863
ID: ts88151 | Título: 'Quicksand' | Ano de lançamento: 2019 | Gêneros: '['drama', 'crime', 'thriller']' | Avaliação IMDB: 7.5
ID: ts88166 | Título: 'Nailed It! Mexico' | Ano de lançamento: 2019 | Gêneros: '['reality']' | Avaliação IMDB: 6.199999809265137
ID: ts88234 | Título: 'Man Like Mobeen' | Ano de lançamento: 2017 | Gêneros: '['comedy']' | Avaliação IMDB: 8.0
ID: ts88262 | Título: 'Traitors' | Ano de lançamento: 2019 | Gêneros: '['war', 'drama', 'thriller', 'history']' | Avaliação IMDB: 6.599999904632568
ID: ts88283 | Título: 'Wu Assassins' | Ano de lançamento: 2019 | Gêneros: '['scifi', 'action', 'crime', 'drama', 'fantasy']' | Avaliação IMDB: 6.400000095367432
ID: ts88296 | Título: 'Ares' | Ano de lançamento: 2020 | Gêneros: '['thriller', 'horror', 'drama']' | Avaliação IMDB: 5.699999809265137
ID: ts88312 | Título: 'The Eddy' | Ano de lançamento: 2020 | Gêneros: '['drama', 'music']' | Avaliação IMDB: 7.099999904632568
ID: ts88361 | Título: 'Love, Death & Robots' | Ano de lançamento: 2019 | Gêneros: '['scifi', 'animation', 'thriller', 'horror', 'comedy', 'fantasy', 'drama', 'action']' | Avaliação IMDB: 8.399999618530273
ID: ts88379 | Título: 'Dracula' | Ano de lançamento: 2020 | Gêneros: '['drama', 'action', 'thriller', 'fantasy', 'horror']' | Avaliação IMDB: 6.800000190734863
ID: ts88469 | Título: 'Undercover' | Ano de lançamento: 2019 | Gêneros: '['drama', 'crime', 'thriller']' | Avaliação IMDB: 7.800000190734863
ID: ts88471 | Título: 'Girls from Ipanema' | Ano de lançamento: 2019 | Gêneros: '['drama', 'romance']' | Avaliação IMDB: 7.800000190734863
ID: ts88485 | Título: 'Green Eggs and Ham' | Ano de lançamento: 2019 | Gêneros: '['animation', 'comedy', 'action', 'family', 'drama', 'fantasy', 'romance']' | Avaliação IMDB: 8.100000381469727
ID: ts88552 | Título: 'Go! Live Your Way' | Ano de lançamento: 2019 | Gêneros: '['drama', 'romance', 'comedy', 'family']' | Avaliação IMDB: 6.699999809265137
ID: ts88577 | Título: 'Hollywood' | Ano de lançamento: 2020 | Gêneros: '['drama', 'history']' | Avaliação IMDB: 7.5
ID: ts88578 | Título: 'Firefly Lane' | Ano de lançamento: 2021 | Gêneros: '['drama', 'romance']' | Avaliação IMDB: 7.400000095367432
ID: ts88608 | Título: 'Cricket Fever: Mumbai Indians' | Ano de lançamento: 2019 | Gêneros: '['documentation', 'sport']' | Avaliação IMDB: 7.199999809265137
ID: ts88613 | Título: 'Formula 1: Drive to Survive' | Ano de lançamento: 2019 | Gêneros: '['documentation', 'sport']' | Avaliação IMDB: 8.600000381469727
ID: ts88699 | Título: 'Northern Rescue' | Ano de lançamento: 2019 | Gêneros: '['drama', 'family']' | Avaliação IMDB: 6.900000095367432
ID: ts88721 | Título: 'Special' | Ano de lançamento: 2019 | Gêneros: '['comedy', 'drama']' | Avaliação IMDB: 7.599999904632568
ID: ts88744 | Título: 'Losers' | Ano de lançamento: 2019 | Gêneros: '['documentation', 'sport', 'comedy', 'european']' | Avaliação IMDB: 7.599999904632568
ID: ts88783 | Título: 'Bakugan: Battle Planet' | Ano de lançamento: 2018 | Gêneros: '['animation', 'action', 'comedy', 'family', 'fantasy', 'scifi']' | Avaliação IMDB: 4.900000095367432
ID: ts88821 | Título: 'I Hear You' | Ano de lançamento: 2019 | Gêneros: '['drama', 'comedy', 'romance']' | Avaliação IMDB: 7.199999809265137
ID: ts88841 | Título: 'The School Nurse Files' | Ano de lançamento: 2020 | Gêneros: '['scifi', 'fantasy', 'comedy', 'drama']' | Avaliação IMDB: 6.400000095367432
ID: ts88909 | Título: 'Glow Up: Britain's Next Make-Up Star' | Ano de lançamento: 2019 | Gêneros: '['reality']' | Avaliação IMDB: 6.800000190734863
ID: ts88937 | Título: 'Shadow' | Ano de lançamento: 2019 | Gêneros: '['crime', 'action', 'drama', 'thriller']' | Avaliação IMDB: 6.5
ID: ts89014 | Título: 'DC Super Hero Girls' | Ano de lançamento: 2019 | Gêneros: '['scifi', 'animation', 'family', 'action', 'comedy', 'fantasy', 'drama']' | Avaliação IMDB: 7.099999904632568
ID: ts89028 | Título: 'Delhi Crime' | Ano de lançamento: 2019 | Gêneros: '['drama', 'crime']' | Avaliação IMDB: 8.5
ID: ts89048 | Título: 'My First First Love' | Ano de lançamento: 2019 | Gêneros: '['drama']' | Avaliação IMDB: 7.5
ID: ts89067 | Título: 'Love and Fortune' | Ano de lançamento: 2018 | Gêneros: '['drama', 'romance']' | Avaliação IMDB: 7.300000190734863
ID: ts89069 | Título: 'LEGO Friends: Girls on a Mission' | Ano de lançamento: 2018 | Gêneros: '['animation']' | Avaliação IMDB: 6.199999809265137
ID: ts89075 | Título: 'Her Private Life' | Ano de lançamento: 2019 | Gêneros: '['comedy', 'drama', 'romance']' | Avaliação IMDB: 7.699999809265137
ID: ts89119 | Título: 'The Disappearance of Madeleine McCann' | Ano de lançamento: 2019 | Gêneros: '['crime', 'documentation']' | Avaliação IMDB: 6.599999904632568
ID: ts89130 | Título: 'If I Hadn't Met You' | Ano de lançamento: 2018 | Gêneros: '['thriller', 'drama', 'scifi', 'fantasy', 'romance']' | Avaliação IMDB: 7.699999809265137
ID: ts89210 | Título: 'Warrior Nun' | Ano de lançamento: 2020 | Gêneros: '['action', 'drama', 'scifi', 'fantasy']' | Avaliação IMDB: 6.800000190734863
ID: ts89231 | Título: 'You vs. Wild' | Ano de lançamento: 2019 | Gêneros: '['reality', 'action']' | Avaliação IMDB: 6.599999904632568
ID: ts89251 | Título: 'Tales of the City' | Ano de lançamento: 2019 | Gêneros: '['drama']' | Avaliação IMDB: 7.400000095367432
ID: ts89259 | Título: 'The Queen's Gambit' | Ano de lançamento: 2020 | Gêneros: '['drama', 'sport']' | Avaliação IMDB: 8.600000381469727
ID: ts89282 | Título: 'Toy Boy' | Ano de lançamento: 2019 | Gêneros: '['drama', 'thriller', 'crime', 'action']' | Avaliação IMDB: 6.5
ID: ts89291 | Título: 'Mythomaniac' | Ano de lançamento: 2019 | Gêneros: '['comedy', 'drama']' | Avaliação IMDB: 6.800000190734863
ID: ts89315 | Título: 'Huge in France' | Ano de lançamento: 2019 | Gêneros: '['comedy']' | Avaliação IMDB: 6.699999809265137
ID: ts89326 | Título: 'Persona' | Ano de lançamento: 2019 | Gêneros: '['drama']' | Avaliação IMDB: 6.599999904632568
ID: ts89330 | Título: 'Stay Tuned!' | Ano de lançamento: 2019 | Gêneros: '['comedy']' | Avaliação IMDB: 7.5
ID: ts89331 | Título: 'My Husband Won't Fit' | Ano de lançamento: 2019 | Gêneros: '['drama', 'romance']' | Avaliação IMDB: 6.699999809265137
ID: ts89336 | Título: 'Charlie's Colorforms City' | Ano de lançamento: 2019 | Gêneros: '['animation', 'family']' | Avaliação IMDB: 6.699999809265137
ID: ts89339 | Título: 'Selling Sunset' | Ano de lançamento: 2019 | Gêneros: '['reality']' | Avaliação IMDB: 6.400000095367432
ID: ts89340 | Título: 'Crime Diaries: The Candidate' | Ano de lançamento: 2019 | Gêneros: '['thriller', 'war', 'drama', 'crime']' | Avaliação IMDB: 7.5
ID: ts89347 | Título: 'Street Food' | Ano de lançamento: 2019 | Gêneros: '['documentation']' | Avaliação IMDB: 7.900000095367432
ID: ts89361 | Título: 'The Idhun Chronicles' | Ano de lançamento: 2020 | Gêneros: '['action', 'scifi', 'animation', 'fantasy']' | Avaliação IMDB: 5.300000190734863
ID: ts89363 | Título: 'YooHoo to the Rescue' | Ano de lançamento: 2019 | Gêneros: '['animation', 'family']' | Avaliação IMDB: 6.800000190734863
ID: ts89372 | Título: 'Titipo Titipo' | Ano de lançamento: 2018 | Gêneros: '['animation']' | Avaliação IMDB: 6.800000190734863
ID: ts89564 | Título: 'Black Summer' | Ano de lançamento: 2019 | Gêneros: '['scifi', 'thriller', 'action', 'drama', 'horror']' | Avaliação IMDB: 6.5
ID: ts89583 | Título: 'Trailer Park Boys: The Animated Series' | Ano de lançamento: 2019 | Gêneros: '['animation', 'comedy']' | Avaliação IMDB: 7.5
ID: ts89656 | Título: 'The Legend of White Snake' | Ano de lançamento: 2019 | Gêneros: '['drama', 'scifi', 'fantasy']' | Avaliação IMDB: 7.300000190734863
ID: ts89696 | Título: 'Tijuana' | Ano de lançamento: 2019 | Gêneros: '['drama', 'crime']' | Avaliação IMDB: 6.900000095367432
ID: ts89740 | Título: 'The Defected' | Ano de lançamento: 2019 | Gêneros: '['drama', 'crime']' | Avaliação IMDB: 7.400000095367432
ID: ts89744 | Título: 'How to Sell Drugs Online (Fast)' | Ano de lançamento: 2019 | Gêneros: '['comedy', 'crime', 'drama', 'romance']' | Avaliação IMDB: 7.900000095367432
ID: ts89747 | Título: 'High Seas' | Ano de lançamento: 2019 | Gêneros: '['crime', 'drama', 'comedy']' | Avaliação IMDB: 6.800000190734863
ID: ts89832 | Título: 'Abyss' | Ano de lançamento: 2019 | Gêneros: '['scifi', 'crime', 'fantasy', 'romance', 'comedy']' | Avaliação IMDB: 7.099999904632568
ID: ts89840 | Título: 'Virgin River' | Ano de lançamento: 2019 | Gêneros: '['drama', 'romance']' | Avaliação IMDB: 7.400000095367432
ID: ts89876 | Título: 'Lunatics' | Ano de lançamento: 2019 | Gêneros: '['comedy']' | Avaliação IMDB: 6.5
ID: ts89881 | Título: 'Mr. Iglesias' | Ano de lançamento: 2019 | Gêneros: '['comedy']' | Avaliação IMDB: 7.099999904632568
ID: ts89895 | Título: 'Mighty Little Bheem' | Ano de lançamento: 2019 | Gêneros: '['animation', 'comedy', 'family', 'fantasy']' | Avaliação IMDB: 6.400000095367432
ID: ts9 | Título: 'The Walking Dead' | Ano de lançamento: 2010 | Gêneros: '['action', 'drama', 'scifi', 'horror', 'thriller']' | Avaliação IMDB: 8.199999809265137
ID: ts90019 | Título: 'Bonding' | Ano de lançamento: 2019 | Gêneros: '['drama', 'comedy']' | Avaliação IMDB: 7.099999904632568
ID: ts90023 | Título: 'AlRawabi School for Girls' | Ano de lançamento: 2021 | Gêneros: '['drama']' | Avaliação IMDB: 7.300000190734863
ID: ts90063 | Título: 'Put Your Head on My Shoulder' | Ano de lançamento: 2019 | Gêneros: '['drama', 'comedy', 'romance']' | Avaliação IMDB: 8.0
ID: ts90093 | Título: 'The Pentaverate' | Ano de lançamento: 2022 | Gêneros: '['comedy']' | Avaliação IMDB: 6.099999904632568
ID: ts90095 | Título: 'Jinn' | Ano de lançamento: 2019 | Gêneros: '['drama', 'scifi', 'horror', 'fantasy', 'thriller']' | Avaliação IMDB: 3.4000000953674316
ID: ts90234 | Título: 'I Think You Should Leave with Tim Robinson' | Ano de lançamento: 2019 | Gêneros: '['comedy']' | Avaliação IMDB: 7.900000095367432
ID: ts90280 | Título: 'Yankee' | Ano de lançamento: 2019 | Gêneros: '['drama', 'crime']' | Avaliação IMDB: 5.800000190734863
ID: ts90311 | Título: 'Vinland Saga' | Ano de lançamento: 2019 | Gêneros: '['animation', 'action', 'drama', 'war', 'history']' | Avaliação IMDB: 8.800000190734863
ID: ts90413 | Título: 'Gigantosaurus' | Ano de lançamento: 2019 | Gêneros: '['animation']' | Avaliação IMDB: 6.400000095367432
ID: ts90466 | Título: 'Hong Kong West Side Stories' | Ano de lançamento: 2019 | Gêneros: '['drama', 'comedy']' | Avaliação IMDB: 5.699999809265137
ID: ts90508 | Título: 'Flinch' | Ano de lançamento: 2019 | Gêneros: '['reality']' | Avaliação IMDB: 4.300000190734863
ID: ts90511 | Título: 'Crime Diaries: Night Out' | Ano de lançamento: 2019 | Gêneros: '['crime']' | Avaliação IMDB: 7.300000190734863
ID: ts90594 | Título: 'Barbie: Dreamhouse Adventures' | Ano de lançamento: 2018 | Gêneros: '['animation', 'comedy', 'family']' | Avaliação IMDB: 6.699999809265137
ID: ts90621 | Título: 'Kota Factory' | Ano de lançamento: 2019 | Gêneros: '['drama', 'comedy']' | Avaliação IMDB: 9.100000381469727
ID: ts90640 | Título: 'The Writer' | Ano de lançamento: 2019 | Gêneros: '['drama', 'crime']' | Avaliação IMDB: 8.199999809265137
ID: ts90645 | Título: 'Drug Squad: Costa del Sol' | Ano de lançamento: 2019 | Gêneros: '['drama', 'crime', 'action', 'thriller', 'romance']' | Avaliação IMDB: 6.699999809265137
ID: ts90729 | Título: 'Away' | Ano de lançamento: 2020 | Gêneros: '['drama', 'scifi', 'romance']' | Avaliação IMDB: 6.599999904632568
ID: ts9075 | Título: 'The Fix' | Ano de lançamento: 2018 | Gêneros: '['comedy']' | Avaliação IMDB: 7.0
ID: ts90789 | Título: 'Jailbirds' | Ano de lançamento: 2019 | Gêneros: '['reality', 'thriller', 'crime']' | Avaliação IMDB: 7.0
ID: ts90880 | Título: '44 Cats' | Ano de lançamento: 2018 | Gêneros: '['action', 'animation', 'comedy', 'family', 'music']' | Avaliação IMDB: 6.0
ID: ts90937 | Título: 'Stateless' | Ano de lançamento: 2020 | Gêneros: '['drama']' | Avaliação IMDB: 7.5
